Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh)
05/05/2021 18:02:48.394,174814.1954,580.0221,5,3,3.610752106,-9.899956703,130.8878632,70.5841,502.7999573,272.2051
05/05/2021 18:02:58.394,174824.196,590.0227,5,3,3.610084534,-9.900090218,130.8878632,70.61149,502.7999573,272.304
05/05/2021 18:03:08.395,174834.1963,600.023,5,3,3.609642029,-9.900076866,130.8878632,70.63887,502.7999573,272.4028
05/05/2021 18:03:18.395,174844.197,610.0237,5,3,3.609313965,-9.900090218,130.8878632,70.66625,502.7999573,272.5016
05/05/2021 18:03:28.395,174854.1971,620.0238,5,3,3.608760834,-9.899993896,130.8878632,70.69363,502.7999573,272.6005
05/05/2021 18:03:38.395,174864.1972,630.0239,5,3,3.608982086,-9.899941444,130.8878632,70.72102,502.7999573,272.6993
05/05/2021 18:03:48.396,174874.1976,640.0243,5,3,3.609752655,-9.899991035,130.8878632,70.74838,502.7999573,272.7981
05/05/2021 18:03:58.396,174884.198,650.0247,5,3,3.609203339,-9.900099754,130.8878632,70.77575,502.7999573,272.8969
05/05/2021 18:04:08.397,174894.1984,660.0251,5,3,3.608535767,-9.900061607,130.8878632,70.80313,502.7999573,272.9957
05/05/2021 18:04:18.397,174904.1987,670.0254,5,3,3.608760834,-9.900082588,130.8878632,70.83051,502.7999573,273.0945
05/05/2021 18:04:28.398,174914.1994,680.0261,5,3,3.608650208,-9.899949074,130.8878632,70.85789,502.7999573,273.1933
05/05/2021 18:04:38.398,174924.1995,690.0262,5,3,3.608650208,-9.900006294,130.8878632,70.88527,502.7999573,273.2921
05/05/2021 18:04:48.398,174934.2,700.0267,5,3,3.608314514,-9.899951935,130.8878632,70.91263,502.7999573,273.3908
05/05/2021 18:04:58.399,174944.2006,710.0273,5,3,3.60798645,-9.900006294,130.8878632,70.94,502.7999573,273.4896
05/05/2021 18:05:08.399,174954.2008,720.0275,5,3,3.607875824,-9.899993896,130.8878632,70.96737,502.7999573,273.5883
05/05/2021 18:05:18.399,174964.2011,730.0278,5,3,3.607543945,-9.900038719,130.8878632,70.99474,502.7999573,273.6871
05/05/2021 18:05:28.399,174974.2012,740.0279,5,3,3.60842514,-9.900125504,130.8878632,71.02213,502.7999573,273.7859
05/05/2021 18:05:38.399,174984.2012,750.0279,5,3,3.607433319,-9.900069237,130.8878632,71.04949,502.7999573,273.8846
05/05/2021 18:05:48.400,174994.2017,760.0284,5,3,3.60798645,-9.90004158,130.8878632,71.07685,502.7999573,273.9833
05/05/2021 18:05:58.401,175004.2027,770.0294,5,3,3.606876373,-9.900125504,130.8878632,71.10423,502.7999573,274.0821
05/05/2021 18:06:08.401,175014.2028,780.0295,5,3,3.606437683,-9.900185585,130.8878632,71.13161,502.7999573,274.1809
05/05/2021 18:06:18.401,175024.2031,790.0298,5,3,3.606655121,-9.899975777,130.8878632,71.15898,502.7999573,274.2796
05/05/2021 18:06:28.401,175034.2031,800.0298,5,3,3.606765747,-9.900099754,130.8878632,71.18634,502.7999573,274.3783
05/05/2021 18:06:38.402,175044.2034,810.0301,5,3,3.606655121,-9.900179863,130.8878632,71.21371,502.7999573,274.477
05/05/2021 18:06:48.403,175054.2042,820.0309,5,3,3.606105804,-9.900149345,130.8878632,71.24109,502.7999573,274.5757
05/05/2021 18:06:58.403,175064.2044,830.0311,5,3,3.606437683,-9.900105476,130.8878632,71.26846,502.7999573,274.6744
05/05/2021 18:07:08.403,175074.2049,840.0316,5,3,3.60577774,-9.899785042,130.8878632,71.29583,502.7999573,274.7731
05/05/2021 18:07:18.403,175084.2052,850.0319,5,3,3.606216431,-9.900097847,130.8878632,71.3232,502.7999573,274.8719
05/05/2021 18:07:28.404,175094.206,860.0327,5,3,3.60577774,-9.899819374,130.8878632,71.35059,502.7999573,274.9706
05/05/2021 18:07:38.405,175104.2063,870.033,5,3,3.605884552,-9.900144577,130.8878632,71.37797,502.7999573,275.0693
05/05/2021 18:07:48.405,175114.2065,880.0332,5,3,3.606105804,-9.899824142,130.8878632,71.40533,502.7999573,275.168
05/05/2021 18:07:58.405,175124.207,890.0337,5,3,3.605667114,-9.900155067,130.8878632,71.43271,502.7999573,275.2667
05/05/2021 18:08:08.405,175134.2071,900.0338,5,3,3.605220795,-9.900202751,130.8878632,71.46008,502.7999573,275.3653
05/05/2021 18:08:18.406,175144.2074,910.0341,5,3,3.605220795,-9.900197983,130.8878632,71.48745,502.7999573,275.4641
05/05/2021 18:08:28.406,175154.2082,920.0349,5,3,3.605220795,-9.899860382,130.8878632,71.51482,502.7999573,275.5627
05/05/2021 18:08:38.407,175164.2087,930.0354,5,3,3.604999542,-9.899857521,130.8878632,71.54221,502.7999573,275.6614
05/05/2021 18:08:48.407,175174.2088,940.0355,5,3,3.6043396,-9.900026321,130.8878632,71.56958,502.7999573,275.7601
05/05/2021 18:08:58.407,175184.2092,950.0359,5,3,3.604667664,-9.900044441,130.8878632,71.59695,502.7999573,275.8588
05/05/2021 18:09:08.408,175194.2098,960.0365,5,3,3.604118347,-9.900113106,130.8878632,71.62432,502.7999573,275.9574
05/05/2021 18:09:18.408,175204.2098,970.0365,5,3,3.603897095,-9.89980793,130.8878632,71.6517,502.7999573,276.0561
